payment_id,member_id,sub_id,amount,payment_date,month,method,status,plan_name
2303,211,1809,15.66,2025-01-21,2025-01,CASH,PAID,Day Pass
2304,211,1809,15.64,2025-01-23,2025-01,CASH,PENDING,Day Pass
2305,211,1810,47.81,2025-01-26,2025-01,CASH,PAID,Standard Premium
2306,211,1811,57.67,2025-03-03,2025-03,CASH,PAID,Yoga Flow
2307,211,1812,61.78,2025-04-02,2025-04,CARD,PENDING,Yoga Flow
2308,211,1813,47.47,2025-05-07,2025-05,CARD,PAID,Standard Premium
2309,211,1814,60.13,2025-06-03,2025-06,CARD,PAID,Yoga Flow
2310,211,1815,56.97,2025-07-07,2025-07,CASH,PAID,Yoga Flow
2311,211,1816,58.76,2025-08-08,2025-08,CASH,PAID,Yoga Flow
2312,211,1817,87.77,2025-09-12,2025-09,CASH,PAID,CrossFit Elite
2313,211,1818,89.09,2025-10-12,2025-10,VIREMENT,PAID,CrossFit Elite
2314,211,1819,89.83,2025-11-11,2025-11,CASH,PAID,CrossFit Elite
2315,211,1820,61.65,2025-12-12,2025-12,CASH,PAID,Yoga Flow
2316,211,1821,60.53,2026-01-15,2026-01,CARD,PAID,Yoga Flow
2317,211,1822,46.96,2026-02-17,2026-02,CASH,PAID,Standard Premium
2318,211,1823,57.14,2026-03-27,2026-03,CARD,PAID,Yoga Flow
2319,211,1824,50.75,2026-04-26,2026-04,CASH,PENDING,Standard Premium
2320,212,1825,14.66,2025-02-26,2025-02,CARD,PAID,Day Pass
2321,212,1825,14.67,2025-02-28,2025-02,CARD,PAID,Day Pass
2322,212,1826,89.85,2025-03-01,2025-03,CASH,PENDING,CrossFit Elite
2323,212,1827,89.7,2025-04-02,2025-04,CARD,PAID,CrossFit Elite
2324,212,1828,51.35,2025-05-04,2025-05,CARD,PAID,Standard Premium
2325,212,1829,57.62,2025-06-01,2025-06,CASH,PAID,Yoga Flow
2326,212,1830,15.11,2025-07-10,2025-07,CASH,PENDING,Day Pass
2327,212,1830,14.26,2025-07-08,2025-07,CASH,PAID,Day Pass
2328,212,1830,14.76,2025-07-11,2025-07,CASH,PAID,Day Pass
2329,212,1831,58.44,2025-07-13,2025-07,CARD,PAID,Yoga Flow
2330,212,1832,50.22,2025-08-17,2025-08,VIREMENT,PAID,Standard Premium
2331,212,1833,15.69,2025-09-20,2025-09,CASH,PAID,Day Pass
2332,212,1833,15.25,2025-09-17,2025-09,CASH,PAID,Day Pass
2333,212,1833,14.88,2025-09-21,2025-09,CASH,PAID,Day Pass
2334,212,1833,14.96,2025-09-18,2025-09,CASH,PENDING,Day Pass
2335,212,1834,14.73,2025-09-21,2025-09,CASH,PAID,Day Pass
2336,212,1834,14.78,2025-09-20,2025-09,CASH,PENDING,Day Pass
2337,212,1835,14.89,2025-09-26,2025-09,CASH,PAID,Day Pass
2338,212,1836,15.46,2025-09-25,2025-09,CASH,PAID,Day Pass
2339,212,1836,15.68,2025-09-26,2025-09,CASH,PAID,Day Pass
2340,212,1836,14.37,2025-09-23,2025-09,CASH,PAID,Day Pass
2341,212,1836,15.59,2025-09-23,2025-09,CASH,PAID,Day Pass
2342,212,1837,86.8,2025-09-29,2025-09,VIREMENT,PAID,CrossFit Elite
2343,212,1837,90.32,2025-09-30,2025-09,VIREMENT,PAID,CrossFit Elite
2344,212,1837,88.42,2025-09-29,2025-09,VIREMENT,PAID,CrossFit Elite
2345,212,1837,92.81,2025-10-02,2025-10,VIREMENT,PAID,CrossFit Elite
2346,212,1837,87.71,2025-09-28,2025-09,VIREMENT,PAID,CrossFit Elite
2347,212,1837,85.59,2025-10-01,2025-10,VIREMENT,PAID,CrossFit Elite
2348,212,1837,90.36,2025-10-03,2025-10,VIREMENT,PAID,CrossFit Elite
2349,213,1838,91.64,2025-03-03,2025-03,CASH,PAID,CrossFit Elite
2350,213,1839,49.84,2025-04-02,2025-04,CARD,PAID,Standard Premium
2351,213,1840,49.79,2025-05-04,2025-05,CASH,PAID,Standard Premium
2352,213,1841,58.87,2025-06-05,2025-06,VIREMENT,PAID,Yoga Flow
2353,213,1842,93.4,2025-07-07,2025-07,CASH,PENDING,CrossFit Elite
2354,213,1843,14.93,2025-08-08,2025-08,CARD,PAID,Day Pass
2355,213,1843,14.33,2025-08-11,2025-08,CARD,PENDING,Day Pass
2356,213,1843,15.37,2025-08-10,2025-08,CARD,FAILED,Day Pass
2357,213,1844,48.36,2025-08-16,2025-08,VIREMENT,PAID,Standard Premium
2358,213,1845,47.93,2025-09-16,2025-09,CARD,PAID,Standard Premium
2359,213,1846,59.71,2025-10-22,2025-10,CARD,PAID,Yoga Flow
2360,213,1847,48.12,2025-11-20,2025-11,CARD,PENDING,Standard Premium
2361,213,1848,88.02,2025-12-22,2025-12,VIREMENT,PAID,CrossFit Elite
2362,213,1849,86.85,2026-01-27,2026-01,CASH,PAID,CrossFit Elite
2363,213,1850,49.24,2026-02-26,2026-02,VIREMENT,PENDING,Standard Premium
2364,213,1851,48.2,2026-03-28,2026-03,VIREMENT,PAID,Standard Premium
2365,213,1852,15.66,2026-05-01,2026-05,VIREMENT,PENDING,Day Pass
2366,213,1852,14.61,2026-05-03,2026-05,VIREMENT,PAID,Day Pass
2367,213,1852,15.71,2026-04-30,2026-04,VIREMENT,PAID,Day Pass
2368,213,1852,15.72,2026-04-28,2026-04,VIREMENT,PAID,Day Pass
2369,214,1853,15.68,2025-11-05,2025-11,CARD,PENDING,Day Pass
2370,214,1854,47.34,2025-11-03,2025-11,CASH,PAID,Standard Premium
2371,214,1855,15.31,2025-12-09,2025-12,CARD,PAID,Day Pass
2372,214,1855,15.11,2025-12-09,2025-12,CARD,PAID,Day Pass
2373,214,1855,15.08,2025-12-13,2025-12,CARD,PAID,Day Pass
2374,214,1855,15.08,2025-12-08,2025-12,CARD,PENDING,Day Pass
2375,214,1856,15.22,2025-12-15,2025-12,CASH,PAID,Day Pass
2376,214,1856,14.28,2025-12-17,2025-12,CASH,PAID,Day Pass
2377,214,1856,15.47,2025-12-17,2025-12,CASH,PENDING,Day Pass
2378,214,1857,49.67,2025-12-21,2025-12,CASH,PAID,Standard Premium
2379,215,1858,92.34,2025-02-25,2025-02,CARD,PAID,CrossFit Elite
2380,215,1859,49.69,2025-03-27,2025-03,CASH,PAID,Standard Premium
2381,215,1860,60.79,2025-04-28,2025-04,CASH,FAILED,Yoga Flow
2382,215,1861,14.32,2025-05-29,2025-05,CASH,PAID,Day Pass
2383,215,1861,14.85,2025-05-31,2025-05,CASH,PAID,Day Pass
2384,215,1861,14.59,2025-05-28,2025-05,CASH,PAID,Day Pass
2385,215,1862,58.81,2025-06-06,2025-06,CARD,PENDING,Yoga Flow
2386,215,1863,57.69,2025-07-09,2025-07,CARD,PAID,Yoga Flow
2387,215,1864,15.1,2025-08-10,2025-08,CASH,FAILED,Day Pass
2388,215,1865,48.46,2025-08-13,2025-08,CARD,PAID,Standard Premium
2389,215,1866,15.53,2025-09-17,2025-09,CASH,PAID,Day Pass
2390,215,1866,14.51,2025-09-18,2025-09,CASH,PAID,Day Pass
2391,215,1866,14.3,2025-09-17,2025-09,CASH,PAID,Day Pass
2392,215,1866,14.77,2025-09-16,2025-09,CASH,PAID,Day Pass
2393,215,1867,46.85,2025-09-23,2025-09,CARD,PAID,Standard Premium
2394,215,1868,86.4,2025-10-24,2025-10,CASH,PAID,CrossFit Elite
2395,215,1869,46.65,2025-11-24,2025-11,VIREMENT,PAID,Standard Premium
2396,215,1870,60.5,2025-12-21,2025-12,CASH,PAID,Yoga Flow
2397,215,1870,60.4,2025-12-26,2025-12,CASH,PAID,Yoga Flow
2398,215,1870,61.64,2025-12-21,2025-12,CASH,PAID,Yoga Flow
2399,215,1870,57.1,2025-12-24,2025-12,CASH,PAID,Yoga Flow
2400,216,1871,90.92,2025-03-02,2025-03,CARD,PAID,CrossFit Elite
2401,216,1872,85.42,2025-04-05,2025-04,CASH,PAID,CrossFit Elite
2402,216,1873,87.93,2025-05-06,2025-05,CASH,PAID,CrossFit Elite
2403,216,1874,61.4,2025-06-09,2025-06,CASH,PAID,Yoga Flow
2404,216,1875,59.85,2025-07-13,2025-07,CARD,PAID,Yoga Flow
2405,216,1876,14.88,2025-08-12,2025-08,VIREMENT,PAID,Day Pass
2406,216,1876,14.35,2025-08-10,2025-08,VIREMENT,PAID,Day Pass
2407,216,1877,14.94,2025-08-13,2025-08,CASH,PAID,Day Pass
2408,216,1878,14.79,2025-08-14,2025-08,CASH,PAID,Day Pass
2409,216,1879,46.95,2025-08-18,2025-08,CARD,PAID,Standard Premium
2410,216,1880,47.47,2025-09-20,2025-09,CASH,PAID,Standard Premium
2411,216,1881,50.99,2025-10-25,2025-10,CARD,PAID,Standard Premium
2412,216,1882,59.61,2025-11-25,2025-11,CASH,FAILED,Yoga Flow
2413,216,1883,60.06,2025-12-31,2025-12,CARD,FAILED,Yoga Flow
2414,216,1884,56.96,2026-02-03,2026-02,VIREMENT,PAID,Yoga Flow
2415,216,1885,14.56,2026-03-05,2026-03,VIREMENT,PAID,Day Pass
2416,216,1885,15.54,2026-03-07,2026-03,VIREMENT,PAID,Day Pass
2417,216,1885,14.68,2026-03-09,2026-03,VIREMENT,PENDING,Day Pass
2418,217,1886,87.22,2026-03-15,2026-03,CASH,PAID,CrossFit Elite
2419,218,1887,58.88,2025-06-11,2025-06,CARD,PAID,Yoga Flow
2420,218,1888,15.42,2025-07-18,2025-07,CARD,PAID,Day Pass
2421,218,1888,14.26,2025-07-13,2025-07,CARD,PAID,Day Pass
2422,218,1888,14.92,2025-07-18,2025-07,CARD,PAID,Day Pass
2423,218,1889,85.26,2025-07-17,2025-07,VIREMENT,PAID,CrossFit Elite
2424,218,1890,91.79,2025-08-21,2025-08,CARD,PAID,CrossFit Elite
2425,218,1891,84.96,2025-09-23,2025-09,CASH,PAID,CrossFit Elite
2426,218,1892,47.32,2025-10-27,2025-10,CARD,PAID,Standard Premium
2427,218,1893,85.85,2025-12-02,2025-12,VIREMENT,PAID,CrossFit Elite
2428,218,1894,60.04,2026-01-04,2026-01,VIREMENT,PAID,Yoga Flow
2429,218,1895,49.94,2026-02-06,2026-02,CASH,PAID,Standard Premium
2430,218,1896,49.29,2026-03-06,2026-03,CASH,PAID,Standard Premium
2431,218,1897,58.93,2026-04-07,2026-04,CASH,PAID,Yoga Flow
2432,219,1898,50.86,2025-03-06,2025-03,VIREMENT,PAID,Standard Premium
2433,219,1899,47.87,2025-04-10,2025-04,CASH,PAID,Standard Premium
2434,219,1900,15.7,2025-05-07,2025-05,VIREMENT,PENDING,Day Pass
2435,219,1901,88.89,2025-05-10,2025-05,CASH,PAID,CrossFit Elite
2436,219,1902,49.19,2025-06-12,2025-06,CASH,PAID,Standard Premium
2437,219,1903,47.99,2025-07-15,2025-07,CARD,PAID,Standard Premium
2438,219,1904,61.19,2025-08-17,2025-08,CASH,PAID,Yoga Flow
2439,219,1905,61.16,2025-09-18,2025-09,CARD,PAID,Yoga Flow
2440,219,1906,50.64,2025-10-25,2025-10,CASH,PAID,Standard Premium
2441,219,1907,87.37,2025-11-26,2025-11,VIREMENT,PAID,CrossFit Elite
2442,219,1908,14.33,2025-12-24,2025-12,CARD,PAID,Day Pass
2443,219,1908,14.65,2025-12-24,2025-12,CARD,PAID,Day Pass
2444,219,1909,58.77,2025-12-31,2025-12,CARD,PENDING,Yoga Flow
2445,219,1910,85.75,2026-01-26,2026-01,CARD,PAID,CrossFit Elite
2446,219,1911,14.62,2026-02-26,2026-02,CASH,PAID,Day Pass
2447,219,1911,14.52,2026-02-25,2026-02,CASH,FAILED,Day Pass
2448,219,1911,15.63,2026-02-27,2026-02,CASH,PAID,Day Pass
2449,219,1912,86.53,2026-03-03,2026-03,CARD,PAID,CrossFit Elite
2450,219,1912,85.25,2026-03-03,2026-03,CARD,PAID,CrossFit Elite
2451,220,1913,92.58,2025-04-08,2025-04,CASH,PAID,CrossFit Elite
2452,220,1914,61.26,2025-05-13,2025-05,VIREMENT,PAID,Yoga Flow
2453,220,1915,48.03,2025-06-16,2025-06,VIREMENT,PAID,Standard Premium
2454,220,1916,86.55,2025-07-16,2025-07,VIREMENT,PAID,CrossFit Elite
2455,220,1917,48.89,2025-08-14,2025-08,CASH,PAID,Standard Premium
2456,220,1918,90.76,2025-09-22,2025-09,CARD,PAID,CrossFit Elite
2457,220,1919,90.72,2025-10-18,2025-10,CASH,FAILED,CrossFit Elite
2458,220,1920,56.59,2025-11-23,2025-11,VIREMENT,PAID,Yoga Flow
2459,220,1921,61.66,2025-12-24,2025-12,CARD,PAID,Yoga Flow
2460,220,1922,15.67,2026-01-25,2026-01,CARD,PAID,Day Pass
2461,220,1922,15.75,2026-01-29,2026-01,CARD,PENDING,Day Pass
2462,220,1922,14.57,2026-01-27,2026-01,CARD,PAID,Day Pass
2463,220,1922,15.2,2026-01-28,2026-01,CARD,PAID,Day Pass
2464,220,1923,61.28,2026-01-29,2026-01,CASH,PAID,Yoga Flow
2465,220,1924,50.87,2026-03-03,2026-03,CARD,PAID,Standard Premium
2466,221,1925,14.48,2025-09-02,2025-09,CASH,PAID,Day Pass
2467,221,1925,14.49,2025-09-02,2025-09,CASH,PAID,Day Pass
2468,221,1925,15.27,2025-08-30,2025-08,CASH,PENDING,Day Pass
2469,221,1926,46.55,2025-09-06,2025-09,CARD,PAID,Standard Premium
2470,221,1927,87.94,2025-10-05,2025-10,VIREMENT,PAID,CrossFit Elite
2471,221,1928,89.83,2025-11-10,2025-11,VIREMENT,PAID,CrossFit Elite
2472,221,1929,51.04,2025-12-11,2025-12,CASH,PAID,Standard Premium
2473,221,1930,93.24,2026-01-13,2026-01,CASH,PENDING,CrossFit Elite
2474,221,1931,15.33,2026-02-15,2026-02,CASH,PAID,Day Pass
2475,221,1931,14.38,2026-02-16,2026-02,CASH,PAID,Day Pass
2476,221,1931,14.3,2026-02-18,2026-02,CASH,PAID,Day Pass
2477,221,1932,58.05,2026-02-17,2026-02,CASH,FAILED,Yoga Flow
2478,221,1932,60.45,2026-02-17,2026-02,CASH,PENDING,Yoga Flow
2479,222,1933,15.67,2025-07-23,2025-07,CARD,PAID,Day Pass
2480,222,1934,50.93,2025-07-23,2025-07,CARD,FAILED,Standard Premium
2481,222,1935,91.94,2025-08-24,2025-08,VIREMENT,PAID,CrossFit Elite
2482,222,1936,49.49,2025-09-24,2025-09,VIREMENT,PAID,Standard Premium
2483,222,1937,60.2,2025-10-24,2025-10,VIREMENT,PAID,Yoga Flow
2484,222,1938,61.84,2025-11-28,2025-11,CARD,PAID,Yoga Flow
2485,222,1939,49.52,2025-12-30,2025-12,CASH,FAILED,Standard Premium
2486,222,1940,87.46,2026-02-01,2026-02,CARD,PAID,CrossFit Elite
2487,222,1941,58.01,2026-03-05,2026-03,CASH,PAID,Yoga Flow
2488,222,1942,14.26,2026-04-03,2026-04,VIREMENT,PAID,Day Pass
2489,222,1942,14.71,2026-04-03,2026-04,VIREMENT,PAID,Day Pass
2490,223,1943,87.99,2026-03-25,2026-03,CASH,PAID,CrossFit Elite
2491,223,1944,90.71,2026-04-24,2026-04,CARD,PAID,CrossFit Elite
2492,224,1945,91.5,2026-04-20,2026-04,CASH,PAID,CrossFit Elite
2493,225,1946,47.81,2025-06-10,2025-06,CARD,PAID,Standard Premium
2494,225,1947,85.97,2025-07-12,2025-07,CASH,PAID,CrossFit Elite
2495,225,1948,47.12,2025-08-19,2025-08,VIREMENT,PAID,Standard Premium
2496,225,1949,91.57,2025-09-20,2025-09,CASH,PAID,CrossFit Elite
2497,225,1950,61.74,2025-10-20,2025-10,CARD,PAID,Yoga Flow
2498,225,1951,49.33,2025-11-21,2025-11,VIREMENT,PENDING,Standard Premium
2499,225,1952,14.31,2025-12-25,2025-12,CARD,PENDING,Day Pass
2500,225,1952,15.36,2025-12-24,2025-12,CARD,PAID,Day Pass
2501,225,1952,14.74,2025-12-26,2025-12,CARD,PENDING,Day Pass
2502,225,1953,91.08,2025-12-29,2025-12,CASH,PAID,CrossFit Elite
2503,225,1954,92.61,2026-02-02,2026-02,CASH,PENDING,CrossFit Elite
2504,225,1955,49.61,2026-03-07,2026-03,CASH,PAID,Standard Premium
2505,225,1956,50.22,2026-04-11,2026-04,CARD,PAID,Standard Premium
2506,226,1957,15.06,2026-01-27,2026-01,CASH,PAID,Day Pass
2507,226,1957,14.32,2026-01-27,2026-01,CASH,PAID,Day Pass
2508,226,1957,14.59,2026-01-24,2026-01,CASH,PAID,Day Pass
2509,226,1957,14.87,2026-01-27,2026-01,CASH,PAID,Day Pass
2510,226,1958,57.54,2026-01-28,2026-01,CASH,PAID,Yoga Flow
2511,226,1959,58.67,2026-03-03,2026-03,VIREMENT,PENDING,Yoga Flow
2512,227,1960,46.86,2025-12-06,2025-12,CASH,PAID,Standard Premium
2513,227,1961,15.61,2026-01-10,2026-01,CARD,PAID,Day Pass
2514,227,1962,48.42,2026-01-12,2026-01,CASH,PAID,Standard Premium
2515,227,1963,49.75,2026-02-15,2026-02,CASH,PAID,Standard Premium
2516,227,1963,46.93,2026-02-11,2026-02,CASH,PAID,Standard Premium
2517,227,1963,48.31,2026-02-13,2026-02,CASH,PAID,Standard Premium
2518,228,1964,92.84,2025-04-12,2025-04,VIREMENT,PAID,CrossFit Elite
2519,228,1965,60.69,2025-05-13,2025-05,CARD,PAID,Yoga Flow
2520,228,1966,47.06,2025-06-12,2025-06,VIREMENT,PAID,Standard Premium
2521,228,1967,85.63,2025-07-10,2025-07,CASH,PAID,CrossFit Elite
2522,228,1968,48.13,2025-08-12,2025-08,CARD,PAID,Standard Premium
2523,228,1969,48.67,2025-09-08,2025-09,CASH,PAID,Standard Premium
2524,228,1970,92.3,2025-10-13,2025-10,CASH,PAID,CrossFit Elite
2525,228,1971,56.7,2025-11-16,2025-11,VIREMENT,PAID,Yoga Flow
2526,228,1972,84.6,2025-12-21,2025-12,CASH,PAID,CrossFit Elite
2527,228,1973,89.48,2026-01-19,2026-01,CASH,PENDING,CrossFit Elite
2528,228,1974,93.22,2026-02-19,2026-02,CASH,PAID,CrossFit Elite
2529,228,1974,85.46,2026-02-20,2026-02,CASH,PAID,CrossFit Elite
2530,229,1975,48.92,2025-11-16,2025-11,CASH,PAID,Standard Premium
2531,229,1976,58.93,2025-12-13,2025-12,CARD,PAID,Yoga Flow
2532,229,1977,91.01,2026-01-22,2026-01,VIREMENT,PAID,CrossFit Elite
2533,229,1978,57.42,2026-02-21,2026-02,CARD,PAID,Yoga Flow
2534,229,1979,86.85,2026-03-26,2026-03,VIREMENT,PENDING,CrossFit Elite
2535,229,1980,49.45,2026-04-21,2026-04,CASH,FAILED,Standard Premium
2536,230,1981,85.96,2026-03-30,2026-03,CARD,PAID,CrossFit Elite
2537,231,1982,14.98,2025-12-04,2025-12,CARD,PAID,Day Pass
2538,231,1982,15.68,2025-11-30,2025-11,CARD,PAID,Day Pass
2539,231,1983,14.33,2025-12-06,2025-12,CARD,PAID,Day Pass
2540,231,1983,14.4,2025-12-08,2025-12,CARD,PAID,Day Pass
2541,231,1983,14.77,2025-12-09,2025-12,CARD,PAID,Day Pass
2542,231,1983,15.46,2025-12-08,2025-12,CARD,PAID,Day Pass
2543,231,1984,92.37,2025-12-14,2025-12,VIREMENT,PAID,CrossFit Elite
2544,231,1985,61.05,2026-01-13,2026-01,CARD,PAID,Yoga Flow
2545,231,1986,47.41,2026-02-16,2026-02,CASH,PAID,Standard Premium
2546,231,1987,48.53,2026-03-16,2026-03,CASH,PAID,Standard Premium
2547,232,1988,47.61,2026-04-27,2026-04,CASH,PAID,Standard Premium
2548,233,1989,50.76,2025-02-16,2025-02,CARD,PAID,Standard Premium
2549,233,1990,58.16,2025-03-27,2025-03,CARD,PAID,Yoga Flow
2550,233,1991,46.89,2025-05-01,2025-05,CASH,PAID,Standard Premium
2551,233,1992,86.05,2025-06-02,2025-06,CASH,PENDING,CrossFit Elite
2552,233,1993,15.33,2025-07-04,2025-07,CASH,PAID,Day Pass
2553,233,1994,50.97,2025-07-04,2025-07,CASH,PAID,Standard Premium
2554,233,1995,15.57,2025-08-07,2025-08,CASH,PAID,Day Pass
2555,233,1995,14.84,2025-08-03,2025-08,CASH,PAID,Day Pass
2556,233,1995,14.9,2025-08-06,2025-08,CASH,PAID,Day Pass
2557,233,1996,89.65,2025-08-07,2025-08,VIREMENT,PAID,CrossFit Elite
2558,233,1997,48.49,2025-09-06,2025-09,CASH,PAID,Standard Premium
2559,233,1998,50.74,2025-10-12,2025-10,VIREMENT,PAID,Standard Premium
2560,233,1999,87.75,2025-11-06,2025-11,VIREMENT,PAID,CrossFit Elite
2561,233,2000,47.47,2025-12-13,2025-12,CASH,PAID,Standard Premium
2562,233,2001,90.06,2026-01-15,2026-01,CASH,PAID,CrossFit Elite
2563,233,2002,14.79,2026-02-15,2026-02,CASH,PENDING,Day Pass
2564,233,2002,15.62,2026-02-17,2026-02,CASH,FAILED,Day Pass
2565,234,2003,84.71,2025-05-08,2025-05,CASH,PAID,CrossFit Elite
2566,234,2004,14.94,2025-06-12,2025-06,VIREMENT,PAID,Day Pass
2567,234,2004,15.61,2025-06-09,2025-06,VIREMENT,PAID,Day Pass
2568,234,2004,14.4,2025-06-12,2025-06,VIREMENT,PAID,Day Pass
2569,234,2004,15.2,2025-06-12,2025-06,VIREMENT,PENDING,Day Pass
2570,234,2005,50.25,2025-06-11,2025-06,CASH,PENDING,Standard Premium
2571,234,2006,88.44,2025-07-09,2025-07,CASH,PAID,CrossFit Elite
2572,234,2007,49.07,2025-08-14,2025-08,CARD,PAID,Standard Premium
2573,234,2008,91.27,2025-09-13,2025-09,CARD,PENDING,CrossFit Elite
2574,234,2009,84.79,2025-10-20,2025-10,CARD,PAID,CrossFit Elite
2575,234,2010,85.1,2025-11-20,2025-11,CARD,PAID,CrossFit Elite
2576,234,2011,60.99,2025-12-26,2025-12,VIREMENT,PAID,Yoga Flow
2577,234,2012,90.86,2026-01-25,2026-01,CARD,PAID,CrossFit Elite
2578,234,2013,93.02,2026-02-27,2026-02,CASH,PAID,CrossFit Elite
2579,234,2014,48.43,2026-03-30,2026-03,CASH,PENDING,Standard Premium
2580,234,2014,49.9,2026-03-31,2026-03,CASH,PENDING,Standard Premium
2581,235,2015,60.75,2026-02-12,2026-02,CASH,PAID,Yoga Flow
2582,235,2016,15.17,2026-03-13,2026-03,CARD,PAID,Day Pass
2583,235,2016,15.67,2026-03-11,2026-03,CARD,PAID,Day Pass
2584,235,2016,14.61,2026-03-16,2026-03,CARD,PAID,Day Pass
2585,235,2017,14.98,2026-03-20,2026-03,CASH,PAID,Day Pass
2586,235,2017,14.49,2026-03-21,2026-03,CASH,PAID,Day Pass
2587,235,2017,14.8,2026-03-20,2026-03,CASH,PAID,Day Pass
2588,236,2018,92.95,2026-04-24,2026-04,CARD,PAID,CrossFit Elite
2589,237,2019,90.16,2025-09-28,2025-09,CASH,PAID,CrossFit Elite
2590,237,2020,85.6,2025-10-29,2025-10,CASH,PENDING,CrossFit Elite
2591,237,2021,93.01,2025-12-05,2025-12,CASH,PAID,CrossFit Elite
2592,237,2022,58.89,2026-01-03,2026-01,CARD,PAID,Yoga Flow
2593,237,2023,46.55,2026-02-05,2026-02,VIREMENT,PAID,Standard Premium
2594,237,2024,57.86,2026-03-07,2026-03,CARD,PAID,Yoga Flow
2595,238,2025,15.0,2026-03-31,2026-03,CASH,PAID,Day Pass
2596,238,2025,14.77,2026-03-30,2026-03,CASH,PAID,Day Pass
2597,238,2025,14.81,2026-03-31,2026-03,CASH,PAID,Day Pass
2598,238,2025,14.79,2026-03-31,2026-03,CASH,FAILED,Day Pass
2599,239,2026,50.95,2025-08-31,2025-08,CASH,PAID,Standard Premium
2600,239,2027,47.32,2025-09-28,2025-09,CARD,PAID,Standard Premium
2601,239,2028,91.68,2025-11-03,2025-11,CARD,PAID,CrossFit Elite
2602,239,2029,90.54,2025-12-05,2025-12,CASH,PAID,CrossFit Elite
2603,239,2030,87.77,2026-01-05,2026-01,CARD,PAID,CrossFit Elite
2604,239,2031,59.72,2026-02-05,2026-02,CARD,FAILED,Yoga Flow
2605,239,2032,49.15,2026-03-16,2026-03,VIREMENT,PAID,Standard Premium
2606,239,2033,56.19,2026-04-16,2026-04,VIREMENT,PAID,Yoga Flow
2607,240,2034,14.28,2025-05-15,2025-05,CASH,PAID,Day Pass
2608,240,2035,46.57,2025-05-23,2025-05,CARD,PENDING,Standard Premium
2609,240,2036,46.75,2025-06-22,2025-06,CARD,PAID,Standard Premium
2610,240,2037,87.88,2025-07-25,2025-07,CASH,PAID,CrossFit Elite
2611,240,2038,15.62,2025-08-26,2025-08,CARD,PAID,Day Pass
2612,240,2038,15.41,2025-08-24,2025-08,CARD,PAID,Day Pass
2613,240,2038,15.19,2025-08-26,2025-08,CARD,PAID,Day Pass
2614,240,2039,92.5,2025-08-27,2025-08,CASH,PAID,CrossFit Elite
2615,240,2040,47.66,2025-10-01,2025-10,CASH,PAID,Standard Premium
2616,240,2041,86.36,2025-11-03,2025-11,CARD,PAID,CrossFit Elite
2617,240,2042,90.55,2025-12-04,2025-12,CARD,PENDING,CrossFit Elite
2618,240,2043,49.5,2025-12-31,2025-12,CASH,PENDING,Standard Premium
2619,240,2044,48.35,2026-02-06,2026-02,CARD,FAILED,Standard Premium
2620,240,2044,46.77,2026-02-04,2026-02,CARD,PAID,Standard Premium
2621,240,2044,50.61,2026-02-03,2026-02,CARD,PAID,Standard Premium
2622,241,2045,47.56,2025-06-02,2025-06,CARD,PAID,Standard Premium
2623,241,2046,56.86,2025-07-05,2025-07,CASH,PAID,Yoga Flow
2624,241,2047,50.54,2025-08-04,2025-08,CARD,PAID,Standard Premium
2625,241,2048,88.38,2025-09-05,2025-09,CARD,PAID,CrossFit Elite
2626,241,2049,47.48,2025-10-07,2025-10,CASH,PAID,Standard Premium
2627,241,2050,48.64,2025-11-06,2025-11,CASH,PAID,Standard Premium
2628,241,2051,85.3,2025-12-10,2025-12,CASH,PAID,CrossFit Elite
2629,241,2052,93.17,2026-01-07,2026-01,CARD,PENDING,CrossFit Elite
2630,241,2053,51.33,2026-02-14,2026-02,CARD,FAILED,Standard Premium
2631,241,2054,88.29,2026-03-17,2026-03,CASH,PAID,CrossFit Elite
2632,241,2054,91.26,2026-03-15,2026-03,CASH,PAID,CrossFit Elite
2633,242,2055,47.08,2025-04-12,2025-04,CARD,PAID,Standard Premium
2634,242,2056,47.69,2025-05-12,2025-05,CARD,PAID,Standard Premium
2635,242,2057,85.51,2025-06-16,2025-06,CARD,PENDING,CrossFit Elite
2636,242,2058,59.47,2025-07-14,2025-07,CARD,PAID,Yoga Flow
2637,242,2059,86.68,2025-08-18,2025-08,CASH,PAID,CrossFit Elite
2638,242,2060,56.81,2025-09-24,2025-09,CARD,PAID,Yoga Flow
2639,242,2061,60.83,2025-10-19,2025-10,CASH,PAID,Yoga Flow
2640,242,2062,47.64,2025-11-19,2025-11,VIREMENT,PAID,Standard Premium
2641,242,2063,50.27,2025-12-27,2025-12,CARD,PAID,Standard Premium
2642,242,2064,14.26,2026-02-01,2026-02,CASH,PAID,Day Pass
2643,242,2065,15.34,2026-01-31,2026-01,CASH,PAID,Day Pass
2644,242,2065,14.27,2026-02-03,2026-02,CASH,PAID,Day Pass
2645,242,2066,87.31,2026-02-04,2026-02,VIREMENT,PAID,CrossFit Elite
2646,242,2067,92.82,2026-03-15,2026-03,CASH,PENDING,CrossFit Elite
2647,242,2068,48.84,2026-04-14,2026-04,CARD,PAID,Standard Premium
2648,243,2069,58.34,2025-04-02,2025-04,CARD,PAID,Yoga Flow
2649,243,2070,48.09,2025-05-06,2025-05,VIREMENT,PAID,Standard Premium
2650,243,2071,88.27,2025-06-05,2025-06,CARD,PAID,CrossFit Elite
